scorer,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000
3998,1611.47,690.785,0.996999979019165,1477.476,652.466,0.9900000095367432,1315.595,644.51,0.8920000195503235,1515.928,530.51,0.9909999966621399,1291.777,523.724,0.8299999833106995,1532.088,747.996,0.9950000047683716,1291.67,724.427,0.7749999761581421,1172.096,652.187,0.9779999852180481,1044.518,619.834,0.9990000128746033,1098.06,738.773,0.9980000257492065,103.851,560.445,1.0,156.074,630.422,0.9959999918937683,209.462,684.079,0.9890000224113464,240.74,723.244,0.9980000257492065
3999,1611.022,694.974,0.996999979019165,1478.788,658.823,0.9879999756813049,1315.645,644.402,0.7459999918937683,1516.393,533.775,0.9919999837875366,1291.811,523.741,0.6539999842643738,1532.336,749.536,0.9940000176429749,1291.691,724.29,0.6859999895095825,1172.686,651.166,0.9810000061988831,1045.84,611.996,0.9990000128746033,1091.398,730.599,0.996999979019165,102.413,553.728,1.0,156.033,629.375,0.996999979019165,209.896,684.319,0.9890000224113464,240.043,724.304,0.9980000257492065
4000,1610.962,702.808,0.9959999918937683,1482.677,659.142,0.9879999756813049,1315.796,644.32,0.8769999742507935,1516.883,536.571,0.9860000014305115,1291.801,523.665,0.6299999952316284,1525.517,755.062,0.9980000257492065,1284.185,723.65,0.9039999842643738,1172.051,643.361,0.9869999885559082,1050.245,601.749,0.9980000257492065,1083.238,724.225,0.996999979019165,103.55,553.342,1.0,156.032,628.279,0.9980000257492065,209.379,684.274,0.9879999756813049,239.538,726.161,0.9980000257492065
4001,1611.664,706.037,0.996999979019165,1482.722,662.335,0.9860000014305115,1324.155,644.242,0.8650000095367432,1524.526,537.325,0.9929999709129333,1300.342,516.328,0.7580000162124634,1525.516,757.619,0.9980000257492065,1291.557,724.711,0.8759999871253967,1172.493,635.896,0.9779999852180481,1056.153,586.954,0.9990000128746033,1082.583,715.31,0.9789999723434448,104.732,553.037,1.0,155.557,620.393,0.9929999709129333,204.569,684.327,0.9810000061988831,236.192,727.833,0.9950000047683716
4002,1611.361,709.716,0.9990000128746033,1484.786,667.298,0.984000027179718,1315.703,643.929,0.9319999814033508,1530.968,539.487,0.9919999837875366,1300.133,516.207,0.6919999718666077,1526.363,761.451,0.9959999918937683,1291.487,724.388,0.8640000224113464,1178.688,629.867,0.9520000219345093,1061.048,576.284,0.9990000128746033,1078.44,698.992,0.9919999837875366,107.024,551.436,1.0,155.748,619.7,0.9929999709129333,204.48,684.369,0.9850000143051147,240.417,730.418,0.9950000047683716
4003,1611.191,717.523,0.9980000257492065,1491.693,667.539,0.9850000143051147,1315.347,643.846,0.9430000185966492,1532.777,546.267,0.9919999837875366,1300.083,516.407,0.8539999723434448,1526.559,762.56,0.996999979019165,1291.506,724.018,0.8889999985694885,1179.275,627.134,0.9710000157356262,1065.574,565.6,0.9990000128746033,1076.901,691.636,0.9950000047683716,107.079,553.629,1.0,156.0,619.538,0.9959999918937683,204.572,683.975,0.9879999756813049,241.009,731.301,0.996999979019165
4004,1611.117,718.372,0.9980000257492065,1499.347,668.142,0.9810000061988831,1315.369,643.871,0.9549999833106995,1539.919,549.391,0.9940000176429749,1308.124,515.735,0.6629999876022339,1525.252,763.651,0.9980000257492065,1291.514,723.687,0.8560000061988831,1173.977,619.889,0.968999981880188,1066.976,555.107,0.9990000128746033,1074.998,678.065,0.9959999918937683,107.606,552.381,1.0,161.243,618.824,0.9959999918937683,204.618,683.89,0.9890000224113464,242.027,739.393,0.9990000128746033
4005,1611.337,723.546,0.9980000257492065,1500.566,668.686,0.9829999804496765,1315.39,643.787,0.9350000023841858,1543.423,553.841,0.9879999756813049,1292.007,516.331,0.6290000081062317,1523.414,769.454,0.9980000257492065,1283.884,715.641,0.8949999809265137,1172.692,614.845,0.9829999804496765,1080.525,548.674,0.9990000128746033,1073.566,666.804,0.9909999966621399,107.811,550.152,1.0,162.762,618.803,0.9950000047683716,204.549,683.926,0.984000027179718,241.965,740.025,0.9990000128746033
4006,1611.331,732.936,0.9980000257492065,1499.544,676.91,0.9789999723434448,1324.066,635.877,0.8970000147819519,1548.191,556.782,0.9850000143051147,1323.921,507.827,0.7279999852180481,1524.054,771.942,0.9990000128746033,1284.11,715.683,0.7609999775886536,1179.747,611.53,0.9700000286102295,1089.888,539.436,0.9990000128746033,1075.05,662.614,0.9990000128746033,111.293,546.835,1.0,161.526,617.942,0.996999979019165,204.46,683.879,0.9829999804496765,242.375,741.509,0.9990000128746033
4007,1611.072,734.654,0.9980000257492065,1509.042,676.583,0.9909999966621399,1331.395,635.996,0.9419999718666077,1555.867,563.865,0.9959999918937683,1292.028,516.245,0.6759999990463257,1525.035,776.95,0.996999979019165,1299.872,723.569,0.8840000033378601,1187.826,603.936,0.9789999723434448,1096.563,532.659,0.9990000128746033,1079.899,657.086,0.9990000128746033,113.04,543.398,1.0,161.106,612.921,0.996999979019165,204.356,683.806,0.9819999933242798,241.427,742.012,0.9990000128746033
4008,1611.446,741.622,0.9990000128746033,1506.763,683.689,0.9879999756813049,1331.55,635.891,0.9210000038146973,1562.322,570.792,0.9869999885559082,1324.357,515.023,0.9639999866485596,1524.526,778.859,0.9980000257492065,1300.024,715.553,0.8889999985694885,1187.744,603.101,0.9850000143051147,1109.098,524.444,0.9990000128746033,1088.614,650.171,0.9980000257492065,117.379,543.549,1.0,161.875,612.925,0.9980000257492065,204.389,683.975,0.9789999723434448,240.808,742.672,0.9980000257492065
4009,1611.252,749.582,0.9980000257492065,1515.604,684.546,0.9629999995231628,1331.672,635.876,0.9229999780654907,1563.756,572.906,0.9819999933242798,1323.878,507.59,0.9409999847412109,1524.581,780.712,0.9990000128746033,1300.044,715.297,0.9049999713897705,1188.573,596.389,0.9829999804496765,1113.689,522.815,0.9990000128746033,1098.757,643.966,0.9990000128746033,120.791,539.198,1.0,162.382,612.236,0.9990000128746033,204.397,683.93,0.9860000014305115,242.331,746.372,0.9959999918937683
4010,1611.308,755.201,0.9980000257492065,1514.762,690.802,0.9670000076293945,1339.988,635.936,0.8619999885559082,1571.145,583.133,0.9929999709129333,1324.309,514.779,0.968999981880188,1523.71,787.439,0.9990000128746033,1300.06,715.64,0.8740000128746033,1195.526,595.598,0.9750000238418579,1121.176,521.499,0.9990000128746033,1105.672,641.141,0.9990000128746033,123.724,538.004,1.0,163.727,612.067,0.9980000257492065,204.49,677.21,0.9919999837875366,242.834,746.46,0.996999979019165
4011,1611.034,759.088,0.996999979019165,1515.479,694.084,0.9620000123977661,1339.962,635.801,0.859000027179718,1573.722,585.863,0.9909999966621399,1332.757,507.652,0.9750000238418579,1523.758,790.226,0.9990000128746033,1292.493,715.239,0.824999988079071,1196.385,594.177,0.9490000009536743,1124.787,516.688,1.0,1106.967,635.463,0.9980000257492065,123.64,538.018,1.0,165.54,612.158,0.9980000257492065,197.844,676.742,0.9959999918937683,243.008,747.171,0.996999979019165
4012,1611.284,765.714,0.9980000257492065,1516.514,699.814,0.9629999995231628,1347.609,636.136,0.9010000228881836,1574.9,587.286,0.9900000095367432,1340.084,515.679,0.9150000214576721,1525.125,793.916,0.9980000257492065,1292.571,715.164,0.8370000123977661,1197.154,587.97,0.9459999799728394,1127.505,507.715,0.9990000128746033,1112.244,629.811,0.9990000128746033,123.753,537.144,1.0,170.91,603.858,0.9929999709129333,197.224,676.689,0.996999979019165,243.544,748.04,0.9990000128746033
4013,1611.403,771.404,0.9980000257492065,1523.901,700.039,0.9890000224113464,1340.017,635.837,0.8450000286102295,1578.936,595.587,0.9909999966621399,1347.566,514.817,0.9580000042915344,1524.115,796.105,0.9990000128746033,1291.703,708.564,0.9010000228881836,1204.99,588.453,0.9789999723434448,1127.87,506.055,0.9990000128746033,1112.0,625.687,0.9990000128746033,123.617,536.487,1.0,170.988,603.744,0.9959999918937683,196.346,675.738,0.9980000257492065,243.738,748.666,0.9990000128746033
4014,1611.582,779.926,0.9959999918937683,1525.296,706.356,0.9819999933242798,1347.529,636.147,0.9259999990463257,1587.69,601.664,0.9860000014305115,1348.123,514.93,0.9670000076293945,1523.197,802.692,0.9990000128746033,1300.753,715.505,0.8650000095367432,1206.67,587.812,0.9589999914169312,1129.076,505.021,0.9990000128746033,1111.435,620.517,0.9980000257492065,123.66,533.743,1.0,170.906,604.089,0.9959999918937683,196.11,675.277,0.9959999918937683,241.279,748.38,1.0
4015,1611.416,781.65,0.9990000128746033,1530.764,707.186,0.9779999852180481,1347.639,635.94,0.9359999895095825,1589.62,603.826,0.9890000224113464,1356.341,515.408,0.9660000205039978,1525.001,806.002,0.9990000128746033,1299.806,708.197,0.8659999966621399,1212.615,587.093,0.9620000123977661,1129.988,500.563,0.9990000128746033,1109.979,619.67,0.9980000257492065,123.199,529.239,1.0,171.042,603.601,0.9959999918937683,194.731,668.45,0.9739999771118164,240.608,747.24,1.0
4016,1611.564,786.518,0.9980000257492065,1530.736,711.098,0.9739999771118164,1356.019,636.095,0.8849999904632568,1593.934,613.748,0.9900000095367432,1347.671,515.576,0.9819999933242798,1526.083,809.953,0.9980000257492065,1300.071,707.898,0.8960000276565552,1213.307,587.291,0.9610000252723694,1139.146,499.423,1.0,1109.785,614.463,0.9990000128746033,123.97,523.759,1.0,171.473,599.049,0.9980000257492065,196.753,676.165,0.9909999966621399,235.373,746.246,0.9990000128746033
4017,1611.617,795.959,0.996999979019165,1532.122,716.378,0.9860000014305115,1356.007,636.145,0.8970000147819519,1594.415,614.901,0.9850000143051147,1363.871,516.513,0.9440000057220459,1526.395,811.948,0.9990000128746033,1308.501,715.125,0.8960000276565552,1220.443,587.932,0.9710000157356262,1142.951,491.862,0.9990000128746033,1107.997,611.803,0.9990000128746033,127.225,521.535,1.0,171.436,597.398,0.996999979019165,194.381,659.495,0.9869999885559082,235.411,746.37,0.9990000128746033
4018,1611.579,797.104,0.9980000257492065,1531.389,722.546,0.968999981880188,1355.834,643.99,0.9179999828338623,1594.898,619.173,0.9900000095367432,1363.834,517.286,0.9259999990463257,1532.018,818.298,0.9980000257492065,1308.563,715.102,0.9120000004768372,1221.734,588.367,0.9570000171661377,1144.733,491.123,0.9990000128746033,1107.296,606.569,0.9980000257492065,128.033,520.398,1.0,171.663,597.994,0.9959999918937683,194.471,659.328,0.9950000047683716,234.624,746.805,1.0
4019,1612.128,802.876,0.9980000257492065,1538.972,725.25,0.9879999756813049,1363.447,644.394,0.9430000185966492,1595.074,620.191,0.9860000014305115,1379.406,523.498,0.9710000157356262,1532.344,822.334,0.996999979019165,1308.488,715.154,0.8360000252723694,1228.781,588.276,0.9629999995231628,1146.032,490.831,0.9990000128746033,1108.234,605.471,0.9990000128746033,128.326,520.266,1.0,171.946,596.375,0.9980000257492065,195.42,660.022,0.996999979019165,230.369,745.472,1.0
4020,1617.722,807.295,0.9990000128746033,1539.678,731.421,0.9900000095367432,1371.984,651.811,0.8610000014305115,1602.882,627.841,0.9890000224113464,1379.201,523.64,0.9660000205039978,1532.627,826.863,0.9959999918937683,1308.463,714.941,0.9129999876022339,1228.838,588.326,0.949999988079071,1151.88,490.714,0.9990000128746033,1109.804,604.071,0.9980000257492065,130.53,520.207,1.0,171.374,588.109,0.9850000143051147,194.397,652.033,0.9860000014305115,226.38,743.205,1.0
4021,1620.214,813.103,0.9990000128746033,1541.894,731.941,0.9909999966621399,1372.025,651.886,0.9120000004768372,1605.632,634.291,0.9869999885559082,1378.791,523.703,0.9890000224113464,1533.49,829.473,0.9959999918937683,1315.376,723.531,0.9409999847412109,1236.462,594.289,0.9860000014305115,1156.328,490.179,1.0,1112.235,598.955,0.9990000128746033,131.811,515.941,1.0,171.128,588.204,0.9900000095367432,195.606,652.102,0.9829999804496765,224.411,741.545,1.0
4022,1622.5,818.317,0.9990000128746033,1546.36,739.497,0.9819999933242798,1372.009,652.012,0.9169999957084656,1606.59,636.374,0.9900000095367432,1380.408,530.058,0.9879999756813049,1533.284,834.882,0.9980000257492065,1314.867,723.728,0.9670000076293945,1237.594,595.153,0.9850000143051147,1159.557,489.876,0.9990000128746033,1115.426,597.247,0.9990000128746033,131.992,512.264,1.0,171.143,588.385,0.9940000176429749,195.646,652.627,0.9800000190734863,220.269,739.187,0.9990000128746033
4023,1627.079,821.905,0.9980000257492065,1546.37,742.612,0.9879999756813049,1371.995,659.842,0.9279999732971191,1609.851,643.062,0.9900000095367432,1388.065,532.249,0.9629999995231628,1537.474,838.944,0.9990000128746033,1316.337,724.588,0.9419999718666077,1243.337,597.273,0.9829999804496765,1160.546,490.18,0.9990000128746033,1116.128,597.634,0.9990000128746033,130.999,506.367,1.0,171.034,587.957,0.9929999709129333,195.805,644.375,0.9890000224113464,219.348,732.132,0.9990000128746033
4024,1627.436,828.986,0.9990000128746033,1547.254,746.916,0.9879999756813049,1371.941,660.139,0.9300000071525574,1609.98,645.457,0.9890000224113464,1395.113,539.704,0.9470000267028809,1540.909,843.373,0.9980000257492065,1324.268,731.04,0.875,1244.267,597.724,0.9729999899864197,1161.35,490.272,0.9990000128746033,1115.954,597.233,0.9990000128746033,129.661,504.737,1.0,170.773,587.725,0.9950000047683716,195.743,644.786,0.9929999709129333,219.699,730.49,0.9980000257492065
4025,1627.303,830.669,0.9980000257492065,1548.378,747.997,0.9869999885559082,1379.39,660.834,0.9430000185966492,1611.215,651.972,0.9869999885559082,1403.76,539.716,0.9599999785423279,1542.147,849.669,0.9990000128746033,1315.772,724.069,0.9300000071525574,1251.949,603.817,0.9779999852180481,1163.321,491.534,0.9990000128746033,1116.999,598.848,0.9990000128746033,128.228,504.474,1.0,171.159,582.917,0.996999979019165,196.324,651.881,0.9879999756813049,216.145,726.562,0.9980000257492065
4026,1628.239,835.875,0.9980000257492065,1554.602,754.08,0.9890000224113464,1379.93,667.768,0.9340000152587891,1619.962,658.34,0.9919999837875366,1396.009,539.621,0.984000027179718,1542.53,852.425,0.9980000257492065,1324.408,731.164,0.8149999976158142,1253.521,603.84,0.9729999899864197,1169.336,492.378,0.9990000128746033,1121.886,600.219,0.9990000128746033,125.99,503.828,1.0,167.326,580.495,0.996999979019165,195.536,645.251,0.9959999918937683,213.57,716.172,0.9959999918937683
4027,1634.949,844.991,0.9990000128746033,1556.006,757.174,0.9940000176429749,1387.94,675.823,0.8859999775886536,1621.137,661.588,0.9929999709129333,1404.18,547.796,0.9860000014305115,1548.105,858.229,0.9919999837875366,1331.321,740.137,0.8790000081062317,1260.149,604.634,0.968999981880188,1171.837,496.347,0.9990000128746033,1122.569,605.141,0.9990000128746033,123.877,505.432,1.0,167.632,581.113,0.9980000257492065,196.73,645.099,0.9959999918937683,213.634,708.143,0.9990000128746033
4028,1637.363,847.056,0.9990000128746033,1557.265,762.969,0.9950000047683716,1395.737,683.646,0.8999999761581421,1621.524,663.59,0.9879999756813049,1410.521,555.334,0.9779999852180481,1548.734,859.519,0.9950000047683716,1332.052,740.462,0.8849999904632568,1259.919,612.915,0.9829999804496765,1176.577,498.779,0.9990000128746033,1123.108,606.332,0.9980000257492065,123.721,504.855,1.0,170.851,581.577,0.9959999918937683,196.088,644.161,0.996999979019165,213.173,701.401,0.9959999918937683
4029,1643.116,852.464,0.9980000257492065,1557.417,764.408,0.9919999837875366,1395.661,683.765,0.8930000066757202,1625.757,666.848,0.9900000095367432,1411.652,555.693,0.9850000143051147,1548.417,867.447,0.996999979019165,1331.332,740.478,0.9020000100135803,1261.356,618.396,0.9789999723434448,1177.263,503.007,0.9990000128746033,1130.759,610.516,0.9980000257492065,123.364,505.427,1.0,170.974,581.979,0.9980000257492065,194.858,636.345,0.9959999918937683,212.595,693.3,0.9990000128746033
4030,1643.304,860.393,0.996999979019165,1562.073,772.722,0.9890000224113464,1395.671,684.021,0.9279999732971191,1626.434,673.925,0.984000027179718,1411.559,555.927,0.9769999980926514,1548.563,874.67,0.9900000095367432,1324.328,731.458,0.7310000061988831,1268.325,620.166,0.9850000143051147,1177.685,505.736,0.9990000128746033,1131.699,615.597,0.9990000128746033,123.105,504.739,1.0,171.285,581.081,0.9980000257492065,204.594,644.302,0.996999979019165,211.976,685.973,0.996999979019165
4031,1643.616,861.14,0.9980000257492065,1563.101,778.339,0.9879999756813049,1395.705,684.348,0.9290000200271606,1627.426,677.739,0.9869999885559082,1419.881,564.602,0.972000002861023,1555.367,874.851,0.9980000257492065,1347.836,763.185,0.8600000143051147,1270.343,626.496,0.9900000095367432,1183.477,507.504,0.9990000128746033,1131.669,620.812,0.9980000257492065,122.274,502.465,1.0,171.098,582.04,0.9990000128746033,204.735,643.903,0.996999979019165,210.972,685.386,0.9980000257492065
4032,1649.239,866.061,0.9990000128746033,1563.372,779.624,0.9940000176429749,1403.905,692.252,0.8960000276565552,1635.016,682.554,0.9909999966621399,1412.452,571.317,0.9850000143051147,1558.755,883.013,0.9990000128746033,1355.402,771.737,0.925000011920929,1274.963,629.624,0.9860000014305115,1188.437,512.673,0.9990000128746033,1136.388,622.707,0.9980000257492065,121.731,498.823,1.0,170.885,580.537,0.9990000128746033,204.178,636.233,0.9860000014305115,212.65,684.897,1.0
4033,1652.973,870.381,0.9990000128746033,1564.64,780.886,0.9929999709129333,1404.008,699.927,0.8970000147819519,1635.955,683.992,0.9919999837875366,1419.83,571.663,0.9760000109672546,1559.31,886.789,0.9980000257492065,1355.443,772.936,0.902999997138977,1276.908,634.555,0.9850000143051147,1191.775,515.496,0.9990000128746033,1141.909,627.342,0.9990000128746033,120.588,490.6,1.0,166.155,572.143,0.996999979019165,204.23,636.322,0.9890000224113464,211.274,684.598,1.0
4034,1659.298,876.642,0.996999979019165,1564.379,788.653,0.9900000095367432,1404.011,700.127,0.8889999985694885,1637.199,691.95,0.9919999837875366,1412.179,578.498,0.9869999885559082,1564.703,890.08,0.9950000047683716,1356.442,778.99,0.9179999828338623,1277.034,635.607,0.9879999756813049,1193.667,521.8,0.9990000128746033,1142.534,635.087,0.996999979019165,117.12,489.433,1.0,163.984,571.157,0.9959999918937683,196.659,630.991,0.9980000257492065,211.26,683.985,0.9990000128746033
4035,1659.278,877.898,0.996999979019165,1570.981,791.126,0.9900000095367432,1410.89,708.701,0.9599999785423279,1638.184,694.213,0.9890000224113464,1419.834,587.118,0.9660000205039978,1565.24,898.358,0.9950000047683716,1356.376,779.133,0.906000018119812,1281.739,644.805,0.9929999709129333,1194.567,522.636,0.9990000128746033,1146.704,637.696,0.9980000257492065,113.672,487.749,1.0,161.973,570.692,0.9959999918937683,196.067,630.531,0.9980000257492065,212.494,683.849,0.9990000128746033
4036,1659.844,882.196,0.9980000257492065,1572.708,795.888,0.9929999709129333,1411.341,715.706,0.9300000071525574,1642.541,698.632,0.9900000095367432,1426.703,587.601,0.9829999804496765,1571.915,901.434,0.9990000128746033,1356.35,779.144,0.902999997138977,1282.569,648.089,0.9929999709129333,1201.854,524.26,0.9990000128746033,1148.104,639.245,0.9990000128746033,107.52,488.377,1.0,155.935,563.81,0.9980000257492065,195.923,629.304,0.9990000128746033,212.797,683.616,0.9980000257492065
4037,1666.995,886.816,0.9980000257492065,1573.02,802.727,0.9919999837875366,1411.459,716.1,0.9359999895095825,1643.868,700.738,0.9860000014305115,1420.175,594.866,0.9739999771118164,1573.912,905.867,0.9950000047683716,1356.273,779.124,0.8970000147819519,1284.535,651.929,0.9919999837875366,1206.741,532.278,0.9990000128746033,1148.92,645.104,0.9990000128746033,107.17,484.756,1.0,156.521,563.088,0.996999979019165,196.761,630.508,0.9980000257492065,220.509,684.117,0.9940000176429749
4038,1671.303,893.09,0.9980000257492065,1573.705,805.988,0.9900000095367432,1411.526,723.894,0.9459999799728394,1651.104,708.416,0.9929999709129333,1427.715,597.483,0.9829999804496765,1580.225,906.838,0.9929999709129333,1349.122,779.385,0.878000020980835,1285.147,652.76,0.9860000014305115,1208.322,538.085,0.9990000128746033,1153.01,651.937,0.9990000128746033,107.221,481.716,1.0,155.175,556.798,0.9959999918937683,196.85,629.103,0.9980000257492065,220.355,684.333,0.9940000176429749
